action,drug,reward,terminated
217,"[('Brivudine', 0.5, 'uM')]",0.5670085470085471,False
83,"[('Alpelisib', 5.0, 'uM')]",0.566871794871795,False
1089,"[('Verteporfin', 5.0, 'uM')]",0.5648034188034188,False
396,"[('EX229', 5.0, 'uM')]",0.5633504273504273,False
209,"[('Bortezomib', 5.0, 'uM')]",0.5632991452991454,False
134,"[('BI-3406', 5.0, 'uM')]",0.5631623931623931,False
164,"[('Bentamapimod', 5.0, 'uM')]",0.5623931623931624,False
1113,"[('XRK3F2', 5.0, 'uM')]",0.5589572649572649,False
582,"[('Ixazomib citrate', 5.0, 'uM')]",0.5586324786324786,False
546,"[('Idarubicin (hydrochloride)', 5.0, 'uM')]",0.5527692307692308,False
218,"[('Brivudine', 5.0, 'uM')]",0.5502735042735043,False
